t,shot,target,marker_x,marker_y,error_x,error_y,pid_yaw_out,pid_pitch_out,gimbal_yaw,gimbal_pitch,kp_yaw,ki_yaw,kd_yaw,kp_pitch,ki_pitch,kd_pitch
0.008453369140625,3,right,0.62813,0.44306,0.12812999999999997,-0.05693999999999999,12.957643886246679,5.758278645772933,17.1,-10.2,100.0,1.0,0.0,100.0,1.0,0.0
0.04369473457336426,3,right,0.62813,0.44306,0.12812999999999997,-0.05693999999999999,12.962159362399575,5.760285289120673,17.1,-10.2,100.0,1.0,0.0,100.0,1.0,0.0
0.07282781600952148,3,right,0.62813,0.44306,0.12812999999999997,-0.05693999999999999,12.96589218412399,5.761944126777648,17.3,-10.1,100.0,1.0,0.0,100.0,1.0,0.0
0.08954596519470215,3,right,0.62813,0.44306,0.12812999999999997,-0.05693999999999999,12.968034280579086,5.762896058192252,17.6,-10.0,100.0,1.0,0.0,100.0,1.0,0.0
0.12257218360900879,3,right,0.62813,0.44306,0.12812999999999997,-0.05693999999999999,12.972265929944513,5.764776571068762,18.1,-9.7,100.0,1.0,0.0,100.0,1.0,0.0
0.15593552589416504,3,right,0.62813,0.44306,0.12812999999999997,-0.05693999999999999,12.97654077499151,5.76667627977848,18.3,-9.6,100.0,1.0,0.0,100.0,1.0,0.0
0.19637656211853027,3,right,0.62187,0.44861,0.12187000000000003,-0.05138999999999999,12.355469324076179,5.21375454463005,18.9,-9.3,100.0,1.0,0.0,100.0,1.0,0.0
0.22908949851989746,3,right,0.62187,0.44861,0.12187000000000003,-0.05138999999999999,12.359456049635414,5.215435662431716,19.4,-9.1,100.0,1.0,0.0,100.0,1.0,0.0
0.2530965805053711,3,right,0.61328,0.45417,0.11328000000000005,-0.04582999999999998,11.50317557188273,4.66053590699911,19.6,-8.9,100.0,1.0,0.0,100.0,1.0,0.0
0.2978529930114746,3,right,0.60938,0.45972,0.10938000000000003,-0.04027999999999998,11.118071028282644,4.107338695294856,19.9,-8.8,100.0,1.0,0.0,100.0,1.0,0.0
0.32875919342041016,3,right,0.60938,0.45972,0.10938000000000003,-0.04027999999999998,11.121451548483375,4.1085835970473275,20.3,-8.5,100.0,1.0,0.0,100.0,1.0,0.0
0.36107754707336426,3,right,0.60156,0.46528,0.10155999999999998,-0.03471999999999997,10.342733800480364,3.553705690286157,20.7,-8.3,100.0,1.0,0.0,100.0,1.0,0.0
0.39473700523376465,3,right,0.59688,0.46806,0.09687999999999997,-0.031940000000000024,9.877994728786943,3.276780773379805,21.1,-8.1,100.0,1.0,0.0,100.0,1.0,0.0
0.4194519519805908,3,right,0.59688,0.46806,0.09687999999999997,-0.031940000000000024,9.880389112827775,3.2775701687788987,21.4,-8.1,100.0,1.0,0.0,100.0,1.0,0.0
0.4518258571624756,3,right,0.59062,0.47361,0.09062000000000003,-0.026390000000000025,9.257322836115364,2.7234245161366486,21.8,-7.9,100.0,1.0,0.0,100.0,1.0,0.0
0.5155315399169922,3,right,0.5875,0.47639,0.08750000000000002,-0.02361000000000002,8.950897083356383,2.446928607306482,22.3,-7.7,100.0,1.0,0.0,100.0,1.0,0.0
0.5555338859558105,3,right,0.58125,0.48194,0.08125000000000004,-0.01806000000000002,8.329147273972039,1.8926510496759434,22.7,-7.6,100.0,1.0,0.0,100.0,1.0,0.0
0.5925369262695312,3,right,0.58125,0.48194,0.08125000000000004,-0.01806000000000002,8.332153770997527,1.8933193245840094,22.9,-7.4,100.0,1.0,0.0,100.0,1.0,0.0
0.6248621940612793,3,right,0.575,0.48472,0.07499999999999996,-0.015280000000000016,7.709578166081901,1.6158132546758668,23.2,-7.3,100.0,1.0,0.0,100.0,1.0,0.0
0.6494596004486084,3,right,0.575,0.48472,0.07499999999999996,-0.015280000000000016,7.711422971560951,1.6161891030454651,23.4,-7.3,100.0,1.0,0.0,100.0,1.0,0.0
0.6657986640930176,3,right,0.57187,0.48472,0.07186999999999999,-0.015280000000000016,7.399597260065078,1.6164387639379516,23.5,-7.2,100.0,1.0,0.0,100.0,1.0,0.0
0.6982316970825195,3,right,0.57187,0.48472,0.07186999999999999,-0.015280000000000016,7.401928222146034,1.6169343406820313,23.5,-7.2,100.0,1.0,0.0,100.0,1.0,0.0
0.7308130264282227,3,right,0.56719,0.48889,0.06718999999999997,-0.011110000000000009,6.9361173616647696,1.2002963192510614,23.9,-7.1,100.0,1.0,0.0,100.0,1.0,0.0
0.7634944915771484,3,right,0.56719,0.48889,0.06718999999999997,-0.011110000000000009,6.938313229308126,1.200659410328866,24.2,-7.1,100.0,1.0,0.0,100.0,1.0,0.0
0.7878100872039795,3,right,0.56406,0.49167,0.06406,-0.008330000000000004,6.626870886363983,0.922861959240437,24.2,-7.1,100.0,1.0,0.0,100.0,1.0,0.0
0.8278191089630127,3,right,0.55781,0.49028,0.05781000000000003,-0.009720000000000006,6.0041838079118754,1.062250846931935,24.6,-6.9,100.0,1.0,0.0,100.0,1.0,0.0
0.8522169589996338,3,right,0.55781,0.49028,0.05781000000000003,-0.009720000000000006,6.005594247622493,1.062487994034291,24.7,-6.9,100.0,1.0,0.0,100.0,1.0,0.0
0.8845436573028564,3,right,0.55625,0.49444,0.05625000000000002,-0.005560000000000009,5.851412624402048,0.6466677304768572,24.9,-6.9,100.0,1.0,0.0,100.0,1.0,0.0
0.9165596961975098,3,right,0.55625,0.49444,0.05625000000000002,-0.005560000000000009,5.853213526589872,0.6468457396531114,25.0,-6.9,100.0,1.0,0.0,100.0,1.0,0.0
0.9491281509399414,3,right,0.55156,0.49444,0.05156000000000005,-0.005560000000000009,5.385892756116395,0.6470268202614794,25.3,-6.8,100.0,1.0,0.0,100.0,1.0,0.0
0.9977505207061768,3,right,0.55,0.49722,0.050000000000000044,-0.0027800000000000047,5.232323874604706,0.36916199044942904,25.4,-6.8,100.0,1.0,0.0,100.0,1.0,0.0
1.0321259498596191,3,right,0.54531,0.49583,0.04530999999999996,-0.004170000000000007,4.764789990859028,0.5082969210338599,25.7,-6.7,100.0,1.0,0.0,100.0,1.0,0.0
1.050076961517334,3,right,0.54531,0.49583,0.04530999999999996,-0.004170000000000007,4.7656687726259195,0.5083777976608284,25.8,-6.7,100.0,1.0,0.0,100.0,1.0,0.0
1.082158088684082,3,right,0.54219,0.49861,0.04218999999999995,-0.0013900000000000023,4.455046497163767,0.23042318844318416,25.9,-6.7,100.0,1.0,0.0,100.0,1.0,0.0
1.1144192218780518,3,right,0.54219,0.49861,0.04218999999999995,-0.0013900000000000023,4.456407594373221,0.23046803141832375,26.1,-6.7,100.0,1.0,0.0,100.0,1.0,0.0
1.1467032432556152,3,right,0.54062,0.5,0.04061999999999999,0.0,4.300718971321582,0.09146803141832352,26.3,-6.6,100.0,1.0,0.0,100.0,1.0,0.0
1.1813864707946777,3,right,0.53594,0.49861,0.03593999999999997,-0.0013900000000000023,3.8339654865193338,0.23051624110460306,26.4,-6.6,100.0,1.0,0.0,100.0,1.0,0.0
1.2134406566619873,3,right,0.53594,0.49861,0.03593999999999997,-0.0013900000000000023,3.835117513959405,0.23056079642295862,26.6,-6.6,100.0,1.0,0.0,100.0,1.0,0.0
1.2374091148376465,3,right,0.53594,0.49861,0.03593999999999997,-0.0013900000000000023,3.835978940346238,0.23059411257982276,26.7,-6.6,100.0,1.0,0.0,100.0,1.0,0.0
1.279137134552002,3,right,0.53281,0.49861,0.032810000000000006,-0.0013900000000000023,3.5243480366730697,0.23065211452722573,26.8,-6.6,100.0,1.0,0.0,100.0,1.0,0.0
1.3122451305389404,3,right,0.53281,0.49861,0.032810000000000006,-0.0013900000000000023,3.525434310021401,0.23069813464164757,27.0,-6.6,100.0,1.0,0.0,100.0,1.0,0.0
1.3452894687652588,3,right,0.53203,0.50139,0.03203,0.0013900000000000023,3.44849272017479,-0.047347796988487484,27.1,-6.6,100.0,1.0,0.0,100.0,1.0,0.0
1.3860373497009277,3,right,0.52969,0.50139,0.029689999999999994,0.0013900000000000023,3.215702524759769,-0.047404436542988065,27.3,-6.5,100.0,1.0,0.0,100.0,1.0,0.0
